"717","212","Skorokhod mapping theorem Reflected Brownian motion",,"1","http://ocw.mit.edu/courses/sloan-school-of-management/15-070j-advanced-stochastic-processes-fall-2013/lecture-notes/MIT15_070JF13_Lec22.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"718","213","Probability spaces, properties of probability",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"719","213","Random variables and their properties, expectation",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"720","213","Kolmogorov''s theorem about consistent distributions",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_3.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"721","213","Laws of large numbers",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_4.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"722","213","Bernstein''s polynomials, Hausdorff and de Finetti theorems",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_5.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"723","213","0-1 laws, convergence of random series",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_6.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"724","213","Stopping times, Wald''s identity Markov property, another proof of SLLN",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_7.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"725","213","Convergence of laws, selection theorem",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_8.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"726","213","Characteristic functions, central limit theorem on the real line",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_9.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"727","213","Multivariate normal distributions and central limit theorem",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_10.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739081"
"728","213","Martingales, Doob''s decomposition Uniform integrability",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_13.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"729","213","Optional stopping, inequalities for Martingales",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_14.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"730","213","Convergence of Martingales",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_15.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"731","213","Convergence on metric spaces, Portmanteau theorem Lipschitz functions",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_16.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"732","213","Metrics for convergence of laws, empirical measures",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_17.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"733","213","Convergence and uniform tightness",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_18.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"734","213","Strassen''s theorem, relationship between metrics",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_19.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"735","213","Kantorovich-Rubinstein theorem",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_20.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"736","213","Prekopa-Leindler inequality, entropy and concentration",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_21.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"737","213","Stochastic processes, Brownian motion",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_22.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"738","213","Donsker invariance principle",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_23.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"739","213","Empirical process and Kolmogorov''s chaining",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_24.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"740","213","Markov property of Brownian motion, reflection principles",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_25.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"741","213","Laws of Brownian motion at stopping times Skorohod''s imbedding",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_26.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"742","213","Laws of the iterated logarithm",,"1","http://ocw.mit.edu/courses/mathematics/18-175-theory-of-probability-fall-2008/lecture-notes/section_27.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"743","215","Non-adaptive weighing 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/1_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"744","215","Non-adaptive weighing 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/n_adaptweghing.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"745","215","Non-adaptive weighing 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/1_2006.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"746","215","Sorting 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/2_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"747","215","Sorting 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/sorting.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"748","215","Finding the median 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/3_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"749","215","Finding the median 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/3_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"750","215","Finding the median 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/finding_median1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739082"
"751","215","Non-adaptive sorting: Batcher''s algorithm 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/4_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"752","215","Non-adaptive sorting: Batcher''s algorithm 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/nadp_srt_bat_alg.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"753","215","Shannon source coding: coding for efficiency 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/5_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"754","215","Shannon source coding: coding for efficiency 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/coding_efficienc.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"755","215","Huffman and Hu-Tucker algorithms; finding efficient compression 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/6_1_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"756","215","Huffman and Hu-Tucker algorithms; finding efficient compression 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/6_2_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"757","215","Huffman and Hu-Tucker algorithms; finding efficient compression 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/6_hu_tucker.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"758","215","Huffman and Hu-Tucker algorithms; finding efficient compression 4",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/6_lempelziv.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"759","215","Huffman and Hu-Tucker algorithms; finding efficient compression 5",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/fidng_effic_comp.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"760","215","Theory of probability 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/7_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"761","215","Theory of probability 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/7_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"762","215","Theory of probability 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/probability.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"763","215","Coding for error correction: the Shannon bound 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/8_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"764","215","Coding for error correction: the Shannon bound 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/error_correction.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"765","215","Matrix hamming codes 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/9_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"766","215","Matrix hamming codes 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/matx_ham_codes1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"767","215","Polynomial codes 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/10_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"768","215","Polynomial codes 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/10_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"769","215","Polynomial codes 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/polynomialcodes.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"770","215","BCH codes: constructing them and finding the syndrome of a message 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/11_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739083"
"771","215","BCH codes: constructing them and finding the syndrome of a message 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/11_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"772","215","BCH codes: constructing them and finding the syndrome of a message 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/bch_codes.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"773","215","Correcting errors in BCH codes 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/12_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"774","215","Correcting errors in BCH codes 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/corr_err_bch_cod.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"775","215","Properties and generalizations of our BCH codes 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/13_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"776","215","Properties and generalizations of our BCH codes 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/properts_bch_cod.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"777","215","Coding for secrecy 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/14_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"778","215","Coding for secrecy 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/14_euclidean.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"779","215","Coding for secrecy 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/coding_secrecy.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"780","215","Secret coding 2 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/15_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"781","215","Secret coding 2 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/secret_coding2.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"782","215","Factoring numbers 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/16_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"783","215","Factoring numbers 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/factoring_nmber.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"784","215","Quadratic sieve and elliptic curves 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/17_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"785","215","Quadratic sieve and elliptic curves 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/quad_sie_ell_cur.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"786","215","Some graph theory 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/18_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"787","215","Some graph theory 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/18_ktheorem.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"788","215","Some graph theory 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/18_kplanarity.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"789","215","Some graph theory 4",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/somegraphthry1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"790","215","Planarity and coloring; matching problems 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/19_1_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"791","215","Planarity and coloring; matching problems 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/19_2_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"792","215","Planarity and coloring; matching problems 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/planarity_clring.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"793","215","Counting trees 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/20_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"794","215","Counting trees 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/20_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739084"
"795","215","Counting trees 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/countingtrees1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"796","215","Symmetries 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/21_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"797","215","Symmetries 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/symmetries1.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"798","215","Counting patterns; generating functions 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/22_1_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"799","215","Counting patterns; generating functions 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/22_2_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"800","215","Counting patterns; generating functions 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/countingpatterns.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"801","215","The finite Fourier transform 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/23_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"802","215","The finite Fourier transform 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/fnte_forier_tr.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"803","215","FFT and multiplication of numbers 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/24_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"804","215","FFT and multiplication of numbers 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/24_fft.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"805","215","FFT and multiplication of numbers 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/24_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"806","215","FFT and multiplication of numbers 4",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/fft_multpn_num.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"807","215","Sequential choice",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/25_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"808","215","Linear programming 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/26_27_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"809","215","Linear programming 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/linear_progm.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"810","215","Linear programming 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/linear_prog_ii.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"811","215","Duality in linear programming 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/28_ln.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"812","215","Duality in linear programming 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/28_duality.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"813","215","Duality in linear programming 3",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/28_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"814","215","Duality in linear programming 4",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/liner_prog_3_dua.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"815","215","Matching 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/29_parentheses.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"816","215","Matching 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/29_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"817","215","Strassen''s fast multiplication of matrices, algorithm and spreadsheet matrix multiplications 1",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/30_supplement.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739085"
"818","215","Strassen''s fast multiplication of matrices, algorithm and spreadsheet matrix multiplications 2",,"1","http://ocw.mit.edu/courses/mathematics/18-310c-principles-of-applied-mathematics-fall-2007/lecture-notes/strasn_mtpln_mat.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739086"
"819","216","Vector spaces, The principle of optimality, Concavity and differentiability of the value function, Euler equations, Deterministic dynamics, Models with constant returns to scale, Nonstationary models 1",,"1","http://ocw.mit.edu/courses/economics/14-451-dynamic-optimization-methods-with-applications-fall-2009/lecture-notes/MIT14_451F09_lec01.pdf","6","a:2:{s:10:'popupwidth';i:620;s:11:'popupheight';i:450;}","a:0:{}","1432739086"
