"id","course","module","instance","section","idnumber","added","score","indent","visible","visibleoncoursepage","visibleold","groupmode","groupingid","completion","completiongradeitemnumber","completionview","completionexpected","showdescription","availability","deletioninprogress"
"1629","213","20","724","1657",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1630","213","20","725","1657",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1631","213","20","726","1658",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1632","213","20","727","1658",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1633","213","20","728","1659",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1634","213","20","729","1659",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1635","213","20","730","1659",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1636","213","20","731","1659",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1637","213","20","732","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1638","213","20","733","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1639","213","20","734","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1640","213","20","735","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1641","213","20","736","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1642","213","20","737","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1643","213","20","738","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1644","213","20","739","1660",NULL,"1422027588","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1645","213","20","740","1660",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1646","213","20","741","1660",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1647","213","20","742","1660",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1648","215","20","743","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1649","215","20","744","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1650","215","20","745","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1651","215","20","746","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1652","215","20","747","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1653","215","20","748","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1654","215","20","749","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1655","215","20","750","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1656","215","20","751","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1657","215","20","752","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1658","215","20","753","1663",NULL,"1422027589","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1659","215","20","754","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1660","215","20","755","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1661","215","20","756","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1662","215","20","757","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1663","215","20","758","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1664","215","20","759","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1665","215","20","760","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1666","215","20","761","1663",NULL,"1422027590","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1667","215","20","762","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1668","215","20","763","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1669","215","20","764","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1670","215","20","765","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1671","215","20","766","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1672","215","20","767","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1673","215","20","768","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1674","215","20","769","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1675","215","20","770","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1676","215","20","771","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1677","215","20","772","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1678","215","20","773","1663",NULL,"1422027591","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1679","215","20","774","1663",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1680","215","20","775","1663",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1681","215","20","776","1663",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1682","215","20","777","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1683","215","20","778","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1684","215","20","779","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1685","215","20","780","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1686","215","20","781","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1687","215","20","782","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1688","215","20","783","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1689","215","20","784","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1690","215","20","785","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1691","215","20","786","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1692","215","20","787","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1693","215","20","788","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1694","215","20","789","1664",NULL,"1422027592","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1695","215","20","790","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1696","215","20","791","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1697","215","20","792","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1698","215","20","793","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1699","215","20","794","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1700","215","20","795","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1701","215","20","796","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1702","215","20","797","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1703","215","20","798","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1704","215","20","799","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1705","215","20","800","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1706","215","20","801","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1707","215","20","802","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1708","215","20","803","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1709","215","20","804","1664",NULL,"1422027593","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1710","215","20","805","1664",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1711","215","20","806","1664",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1712","215","20","807","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1713","215","20","808","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1714","215","20","809","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1715","215","20","810","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1716","215","20","811","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1717","215","20","812","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1718","215","20","813","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1719","215","20","814","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1720","215","20","815","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1721","215","20","816","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1722","215","20","817","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1723","215","20","818","1665",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1724","216","20","819","1668",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1725","216","20","820","1668",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1726","216","20","821","1668",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1727","216","20","822","1668",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1728","216","20","823","1668",NULL,"1422027594","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1729","216","20","824","1668",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1730","216","20","825","1668",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1731","216","20","826","1669",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1732","216","20","827","1669",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1733","216","20","828","1670",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1734","217","20","829","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1735","217","20","830","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1736","217","20","831","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1737","217","20","832","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1738","217","20","833","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1739","217","20","834","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1740","217","20","835","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1741","217","20","836","1672",NULL,"1422027595","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1742","217","20","837","1673",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1743","217","20","838","1673",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1744","217","20","839","1673",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1745","217","20","840","1673",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1746","217","20","841","1673",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1747","217","20","842","1674",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1748","217","20","843","1674",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1749","217","20","844","1674",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1750","217","20","845","1675",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1751","217","20","846","1675",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1752","217","20","847","1675",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1753","217","20","848","1676",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1754","217","20","849","1676",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1755","217","20","850","1676",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1756","217","20","851","1676",NULL,"1422027596","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1757","217","20","852","1677",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1758","217","20","853","1678",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1759","218","20","854","1680",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1760","218","20","855","1681",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1761","218","20","856","1681",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1762","218","20","857","1681",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1763","218","20","858","1682",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1764","218","20","859","1682",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1765","218","20","860","1682",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1766","218","20","861","1682",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1767","218","20","862","1682",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1768","218","20","863","1682",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1769","218","20","864","1683",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1770","218","20","865","1684",NULL,"1422027597","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1771","218","20","866","1684",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1772","218","20","867","1684",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1773","218","20","868","1684",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1774","218","20","869","1684",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1775","218","20","870","1684",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1776","218","20","871","1685",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1777","218","20","872","1686",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1778","218","20","873","1686",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1779","219","20","874","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1780","219","20","875","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1781","219","20","876","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1782","219","20","877","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1783","219","20","878","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1784","219","20","879","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1785","219","20","880","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1786","219","20","881","1688",NULL,"1422027598","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1787","219","20","882","1688",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1788","219","20","883","1688",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1789","219","20","884","1689",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1790","219","20","885","1689",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1791","219","20","886","1689",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1792","220","20","887","1691",NULL,"1422027581","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1793","220","20","888","1691",NULL,"1422027581","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1794","220","20","889","1691",NULL,"1422027581","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1795","220","20","890","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1796","220","20","891","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1797","220","20","892","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1798","220","20","893","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1799","220","20","894","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1800","220","20","895","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1801","220","20","896","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1802","220","20","897","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1803","220","20","898","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1804","220","20","899","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1805","220","20","900","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1806","220","20","901","1691",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1807","220","20","902","1692",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1808","220","20","903","1693",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1809","220","20","904","1693",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1810","220","20","905","1693",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1811","220","20","906","1693",NULL,"1422027582","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1812","220","20","907","1693",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1813","220","20","908","1693",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1814","220","20","909","1693",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1815","220","20","910","1693",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1816","220","20","911","1693",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1817","220","20","912","1693",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1818","220","20","913","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1819","220","20","914","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1820","220","20","915","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1821","220","20","916","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1822","220","20","917","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1823","220","20","918","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1824","220","20","919","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1825","220","20","920","1694",NULL,"1422027583","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1826","224","20","921","1697",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1827","224","20","922","1697",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1828","224","20","923","1697",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1829","224","20","924","1697",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1830","224","20","925","1697",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1831","224","20","926","1697",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1832","224","20","927","1698",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1833","224","20","928","1698",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1834","224","20","929","1698",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1835","224","20","930","1698",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1836","224","20","931","1698",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1837","224","20","932","1698",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1838","224","20","933","1698",NULL,"1422027599","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1839","224","20","934","1698",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1840","224","20","935","1698",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1841","224","20","936","1699",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1842","224","20","937","1699",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1843","224","20","938","1699",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1844","224","20","939","1699",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1845","224","20","940","1699",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1846","224","20","941","1699",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1847","224","20","942","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1848","224","20","943","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1849","224","20","944","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1850","224","20","945","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1851","224","20","946","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1852","224","20","947","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1853","224","20","948","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1854","224","20","949","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1855","224","20","950","1700",NULL,"1422027600","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1856","224","20","951","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1857","224","20","952","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1858","224","20","953","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1859","224","20","954","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1860","224","20","955","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1861","224","20","956","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1862","224","20","957","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1863","224","20","958","1701",NULL,"1422027601","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1864","224","20","959","1701",NULL,"1422027602","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1865","224","20","960","1701",NULL,"1422027602","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1866","224","20","961","1702",NULL,"1422027602","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
"1867","224","20","962","1702",NULL,"1422027602","0","0","1","1","1","0","0","0",NULL,"0","0","0",NULL,"0"
